user_id,for_user,limiting_member,CROSTACEI_E_MOLLUSCHI,FUNGHI,FORMAGGI,VERDURE,PESCE,RISO,PASTA,INTERIORA,LEGUMI,TORTELLINI,GNOCCHI,CARNE,PIZZA,SALUMI,revision_number,avialble_before,avialble_after,user_available_before,user_available_after,time
14710,14710,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,27,30,27,30,2023-06-16 13:22:44
14710,14710,bytearray(b'1'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,30,30,30,2023-06-16 13:22:50
14710,14710,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,31,30,31,2023-06-16 13:23:03
14710,16253,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,27,27,2023-06-16 13:23:03
14710,14710,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,31,31,31,2023-06-16 13:23:03
14710,16253,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,27,27,2023-06-16 13:23:03
14710,14710,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,31,31,31,2023-06-16 13:23:11
14710,14710,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,30,31,30,2023-06-16 13:23:17
14710,14710,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,30,30,30,2023-06-16 13:23:24
14710,16253,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,30,30,30,2023-06-16 13:23:24
14710,16253,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,30,30,30,2023-06-16 13:23:30
14710,17561,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,30,18,18,2023-06-19 15:36:14
14662,18705,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,24,24,7,7,2023-06-20 10:29:02
14662,18706,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,24,24,2023-06-20 10:29:42
14662,18707,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,24,24,2023-06-20 10:29:42
14662,18708,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,7,7,2023-06-20 10:29:42
14662,18706,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,24,24,2023-06-20 10:29:55
14662,18705,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,7,7,2023-06-20 10:29:55
14662,18705,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,7,7,2023-06-20 10:30:08
14662,18705,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,7,7,2023-06-20 10:30:08
14719,14719,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,7,25,7,2023-06-19 11:57:28
14719,14719,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,25,7,-1,2023-06-19 11:59:21
14719,14719,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,7,-1,7,2023-06-19 11:59:29
14719,14719,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,25,7,-1,2023-06-19 12:00:39
14719,14719,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,7,-1,7,2023-06-19 12:00:40
14719,16742,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-19 12:03:20
14719,16747,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,7,7,7,2023-06-19 12:04:41
14719,16753,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 12:11:11
14719,16753,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 12:11:12
14719,16753,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,10,7,2023-06-19 12:11:12
14719,16753,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 12:11:12
14719,16753,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,10,7,10,2023-06-19 12:11:12
14719,16753,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,10,7,2023-06-19 12:11:12
14719,16747,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,10,7,2023-06-19 12:11:18
14719,16747,bytearray(b'0'),0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-19 12:11:42
14719,16747,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,10,7,10,2023-06-19 12:11:49
14719,16747,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 12:12:01
14719,16747,bytearray(b'0'),0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 12:12:09
14719,16747,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 12:12:16
14719,16742,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 12:12:28
14719,16848,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,25,26,17,17,2023-06-19 12:24:24
14719,16849,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,26,26,26,26,2023-06-19 12:24:24
14719,18264,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 00:19:59
14719,18264,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 00:20:11
14719,18264,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 00:21:10
14719,18264,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 00:21:33
14719,18666,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 09:49:20
14719,18667,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,7,7,7,2023-06-20 09:49:20
14713,18793,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,24,26,24,26,2023-06-20 11:33:09
14713,18793,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,27,27,2023-06-20 11:33:09
14713,18793,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,26,27,26,2023-06-20 11:33:23
14713,18794,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,26,26,26,26,2023-06-20 11:33:23
14713,18794,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,27,27,2023-06-20 11:33:23
14713,18794,bytearray(b'0'),0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,26,27,26,27,2023-06-20 11:33:23
14713,18793,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,24,8,24,2023-06-20 11:33:37
14713,18793,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,27,27,2023-06-20 11:33:37
14713,18793,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,27,26,27,2023-06-20 11:33:37
14672,18818,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 11:53:25
14672,18818,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 11:53:25
14672,18817,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,7,7,2023-06-20 11:53:45
14672,18817,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 11:53:59
14672,18816,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,4,-1,4,2023-06-20 11:54:13
14672,18816,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,24,7,-1,2023-06-20 11:54:40
14672,14672,bytearray(b'1'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,2023-06-20 11:54:40
14672,18816,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,24,4,24,2023-06-20 11:54:54
14672,18816,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,24,24,24,24,2023-06-20 11:54:54
14672,14672,bytearray(b'1'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,4,2023-06-20 12:36:47
14672,18878,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,8,4,8,2023-06-20 12:37:02
14672,18879,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,8,8,8,2023-06-20 12:37:30
14672,18880,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,8,8,8,2023-06-20 12:37:30
14672,14672,bytearray(b'1'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,24,8,24,2023-06-20 12:37:44
14672,19066,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,2023-06-20 14:53:19
14672,19065,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,8,4,8,2023-06-20 14:53:34
14771,17444,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,11,27,11,27,2023-06-19 15:02:01
14771,17444,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,27,27,2023-06-19 15:02:12
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:26:12
14738,19310,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,24,24,2023-06-20 16:26:27
14738,19311,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,26,-1,26,2023-06-20 16:26:42
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,27,2023-06-20 16:26:58
14738,14738,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,26,-1,26,2023-06-20 16:26:58
14738,19310,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,24,-1,24,2023-06-20 16:26:58
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,28,27,27,2023-06-20 16:26:58
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,28,27,27,2023-06-20 16:26:58
14738,19310,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,27,24,24,2023-06-20 16:26:58
14738,19311,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,27,26,26,2023-06-20 16:26:58
14738,19345,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:39:36
14738,19342,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:39:36
14738,19342,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,27,2023-06-20 16:39:51
14738,19345,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,28,2023-06-20 16:39:51
14738,19342,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,28,27,27,2023-06-20 16:39:51
14738,19343,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,28,22,22,2023-06-20 16:40:07
14738,19344,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,27,2023-06-20 16:40:07
14738,19343,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,22,-1,22,2023-06-20 16:40:07
14738,19344,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:40:07
